produto_pesquisado;titulo_produto;id_vendedor;preco;quantidade;descricao;homologado;plataforma;url
power bank;Carregador Portátil Power Bank 26800mah, Carregamento Rápido De Telefone De Alta Capacidade Com Ic De Controle Inteligente Mais Novo, Bateria Externa<!-- --> ;Nocnoc EUA;339,00;1;Carregador Portátil Power Bank 26800mah, Carregamento Rápido De Telefone De Alta Capacidade Com Ic De Controle Inteligente Mais Novo, Bateria Externa De Alta Capacidade Compatível Com Iphone Samsung Lg Ipad Etc;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-26800mah-carregamento-rapido-de-telefone-de-alta-capacidade-com-ic-de-mp922858200/p
power bank;Power Bank Pineng Pn 951 10.000 Mah<!-- --> ;Ponto do Nerd;79,99;1;-mantenha Seus Dispositivos Carregados Sem Precisar Ficar Conectado A Uma Tomada. -possui Cabo Já Embutido, E Entrada Usb Adicional, Permitindo A Carga De Mais De Um Dispositivoao Mesmo Tempo.-com Display Indicador De Luz. -agite Para Começar A Carregar. -usa Bateria De Polímero De Lítio Para Torna-lo Mais Fino Banco De Potência. -compatível Para Qualquer Telefone, Tablet, Mp3, Mp4, Psp, Gps, Dispositivo De Jogos, Câmera E Muitos Mais Basta Conectar Com O Cabo Usb.;CANDIDATO;Carrefour;https://www.carrefour.com.br/powerbankpinengpn95110000mah-mp921665657/p
power bank;Power Bank Energizer 10,000 Mah<!-- --> ;;170,95;1;Power Bank Energizer 10,000 Mah  Descrição   Oenergizer Ue10053 E O Carregador Portátil Perfeito Para Smartphones, Tablets E Mais.ele Fornece A Capacidade De 10,000mah Para Seu Dia-a-dia Móvel, Mantendo Seus Aparelhos Carregados A Todo Momento.as Saídas Duplasusb-a E A Velocidade De Carregamento De 2.1a Permitem Carregar Dois Dispositivos Ao Mesmo Tempo. Além De Uma Porta De Entrada Usb-c E Uma Micro Usb, Para Mais Conveniência. O Design Ultrafino De 14mm O Torna Mu;CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-energizer-10000-mah-mp929090905/p
power bank;Carregador Power Bank Kaidi 5000 Mah Para Android E Ios<!-- --> ;webcontinentalmarketplace;94,99;1;Carregador Power Bank Kaidi 5000 Mah Para Android E Iospower Bank Kaidi 5.000 Mah Slim Kd-952 Original Preto Com Adaptador Tipo C E Ioso Presente Produto É Uma Fonte De Alimentação Móvel De Fio Mini-auto-alimentado, E A Sua Principal Utilização É Carregar Produtos Digitais De Comunicação Móvel, Configurado Com Uma Porta De Entrada De Carregamento Fêmea Micro Usb Para Carregar A Bateria De Lítio Recarregável Embutida,o Produto Possui Saída Dupla, 1 Porta De Saída De;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank-kaidi-5000-mah-para-android-e-ios-mp928565762/p
power bank;Carregador Portátil Power Bank 10.000mah Bateria Externa Usb<!-- --> ;;76,89;1;"Carregador Portátil Power Bank 10.000mah Bateria Externa Usb
 Carregador Portátil Para Celular 
 
carregamento Ultra-rápido
carrega Até 02 Aparelhos Ao Mesmo Tempo
acabamento E Design Importados
produto Pequeno E Fácil De Carregar E Guardar
acompanha Um Cabo Usb
 
 
modelo: Power Bank Slim Pn- 951
 
- Agite Para Começar A Carregar,
 - Duas Saídas Usb,
 - Indicador De Nível De Carga Em Leds,
 - Usa Bateria De Polímero De Lítio Para Torna-lo Mais Fino E De Alta Perfor";CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-10000mah-bateria-externa-usb-mp928756979/p
power bank;Carregador Power Bank 10000mah Pineng Pn-888 Qi Charge<!-- --> ;olist;205,97;1;O Carregador Portátil Pineng Power Bank 10000 mAh, também é um carregador sem fio Qi, obtém as funções de carregamento sem fio e carregamento de cabo ao mesmo tempo. Alta capacidade 10.000 mAh é compatível com todos celulares, tablets, MP3, MP4, video games portáteis, Gps e outros dispositivos habilitados para Qi. Tecnologia de carga rápida, a saída USB QC 3.0 foi projetada para aumentar a estabilidade e a eficiência do carregamento. A função de carregamento rápido;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank-10000mah-pineng-pn-888-qi-charge-mp26930195/p
power bank;Power Bank Multilaser 4.000 Mah<!-- --> ;lojascertel;39,00;1;O Power Bank 4.000 Mah Da Multilaser Vai Levar Mais Energia Ao Seu Dia, Com Uma Bateria De 4000 Mah Você Vai Conseguir Carregar Seu Dispositivo Via Cabo Usb, Seu Tempo De Recarga Para Obter 100% De Carregamento É De Apenas 2 Horas E Não Pesa Nada, Com Apenas 112 Gramas, Vai Facilitar Ainda Mais Seu Dia A Dia. Este Carregador Portátil Tem Proteção Contra Curto-circuito, Sobrecarga, Choques Elétricos E Possui Indicador De Carregamento Em Led.principais Características;CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-multilaser-4000-mah-mp928513016/p
power bank;Carregador Portátil 20000mah Power Bank Bateria Externa Móvel Hrebos Hs-906<!-- --> ;lojamtgm;127,00;1;"Loja Mtgm

descrição:
- Verificar Cor Disponível Antes Do Envio Ou Será Enviado Em Cor Disponível Em Estoque,
- Carregue Celulares, Smartphones, Smartwatch E Outros Aparelhos Eletrônicos,
- Com Ele Você Pode Carregar O Seu Celular Onde E Quando Quiser, Dá Para Fazer De 3 A 5 Recargas Dependendo Da Capacidade De Bateria Do Aparelho. Para Tornar O Acessório Ainda Mais Seguro Ele Ainda Vem Com Proteção Contra Variações De Voltagem.

caracteristicas Do Produto:
- Capaci";CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-20000mah-power-bank-bateria-externa-movel-hrebos-hs906-mp932245471/p
power bank;Carregador Power Bank Portátil Kaidi 5000 Mah Ultra Fino<!-- --> ;webcontinentalmarketplace;94,99;1;Carregador Power Bank Portátil Kaidi 5000 Mah Ultra Finopower Bank Kaidi 5.000 Mah Slim Kd-952 Original Preto Com Adaptador Tipo C E Ioso Presente Produto É Uma Fonte De Alimentação Móvel De Fio Mini-auto-alimentado, E A Sua Principal Utilização É Carregar Produtos Digitais De Comunicação Móvel, Configurado Com Uma Porta De Entrada De Carregamento Fêmea Micro Usb Para Carregar A Bateria De Lítio Recarregável Embutida,o Produto Possui Saída Dupla, 1 Porta De Saída De;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank-portatil-kaidi-5000-mah-ultra-fino-mp928565913/p
power bank;Power Bank Xiaomi 20.000mah Redmi 18w Preto<!-- --> ;ALPHA PRIME;163,41;1;Mantenha Seus Dispositivos Sempre Com Carga, O Power Bank Mi 20000mah Possui Duas Saídas Usb-a Para Carregar Até Dois Aparelhos Ao Mesmo Tempo. As Luzes De Led Todas Acessas, O Que Indica Uma Recarga Completa, Em Média 13 Horas Initerruptas, É Possível Carregar Em Média Seu Smartphone Até 5 Vezes De 100%. Compatível Com Dispositivos Androids E Ios. * Acompanha 1 Cabo Usb Especificações: Fabricante: Mi (xiaomi) Modelo: Pb200lzm Dimensões Da Embalagem: 08 X 16 X 4 (c;CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-xiaomi-20000mah-redmi-18w-preto-mp933184812/p
power bank;Carregador Power Bank Turbo 20.000mah Original Hmaston<!-- --> ;olist;207,00;1;"Descrição Do Produto

power Bank H'maston 20000mah Yd-06 Original Compatível Com Todos Os Aparelhos Com Alto Poder De Carregamento. Iphone, Samsung, Motorola, Xiaomi E Etc.

não Fique Sem Bateria Nos Momentos Primordiais E Inesperados Tenha O Seu Celular, Smartwatch, Tablet, Fones De Ouvido, Caixas De Som, Ou Qualquer Outro Dispositivo Portátil, Sempre Carregados.

o Power Bank Da Hmaston É Conhecida No Mundo Inteiro, Devido A Qualidade E Custo-benefício Que Facilit";CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank-turbo-20000mah-original-hmaston-mp925792021/p
power bank;Carregador Portátil (power Bank) I2go 10000mah 2usb Outputs<!-- --> ;olist;154,22;1;"O Carregador Portátil I2go Com 10000mah De Potência Não Te Abandona. Você Sempre Conectado

chegue Até 4 Cargas Completas No Seu Smartphone (dispositivos De Até 1800mah) E Leve Sua Bateria Para Te Acompanhar No Trabalho, Em Shows, Viagens E Onde Mais Você Precisar Com Muito Estilo E Qualidade.

- Tecnologia Smart Charge: 2 Saídas Usb Inteligentes Com Tecnologia Exclusiva Que Distribui A Carga Necessária Para Os Dispositivos Carregarem Na Velocidade Máxima

- Multi P";CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-i2go-10000mah-2usb-outputs-mp932606569/p
power bank;Carregador Portátil Kaidi Power Bank Kd-951 10000Mah Preto - PINENG / KAIDI<!-- --> ;olist;102,47;1;Bateria com 1 saída USB e um cabo acoplado de conexão micro USB (V8). O mesmo acompanha 2 adaptadores (tipo C e Iphone) . Ideal para pessoas que trabalham e passam o dia fora. Fique independente para carregar seus aparelho onde e quando quiser. Possui 4 indicadores de led indicando o processo de carga. A bateria tem proteção contra excesso de carga e curto circuito. Seu carregamento rápido permite carregar até 2 aparelhos ao mesmo tempo. Compatível co;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-kaidi-power-bank-kd-951-10000mah-preto-pineng-kaidi-mp28130097/p
power bank;Carregador Portátil Power Bank 10.000mah Universal Pn-951 Pt<!-- --> ;;63,69;1;"Power Bank Pineng Pn-951 10.000 Mah

atualmente O Carregador Portátil Se Tornou Essencial Em Nosso Dia A Dia, Sempre Nos Ajudando Nas Horas Difíceis Em Que A Bateria De Seu Celular Ou Tablet Acaba.

carregue Seu Celular, Tablet, Ou Qualquer Aparelho Que Possua Entrada Usb. Com O Pineng 10.000 Mah, É Possível Serem Realizadas De Aproximadamente 2/3 Cargas Em Seu Celular.

seu Design Elegante E Ultra Fino Garante Que Você Leve-o Para Qualquer Lugar, Tornando-se Útil E";CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-10000mah-universal-pn951-pt-mp928790746/p
power bank;Farol De Bike Recarregavel Lamp Bc-25 Com Power Bank<!-- --> ;olist;87,87;1;"Farol De Bike Recarregavel Lamp Bc-25 Com Power Bank 
 Farol De Bike Lamp Bc-25 
o Farol Led Bicycle Lamp Bc-25 É Um Produto Resistente À Água (ipx6) Que Conta Com 350 Lumens E 6 Modos De Iluminação. Possui Bateria Recarregável Usb Embutida De 5000 Mah (5v) E Suporte Para Fixação Fácil Sem Necessitar De Ferramentas.
modo Normal: Três Engrenagens (luz Forte, Luz Média E Luz Fraca)
 350 Lúmens
 Modo Avançado: Flash Burst (10hz), Flash Lento (1hz), Sos
 Modo Inteligent";CANDIDATO;Carrefour;https://www.carrefour.com.br/farol-de-bike-recarregavel-lamp-bc25-com-power-bank-mp932249589/p
power bank;Power Bank 10.000Mah Inova Carregador Portatil 2Usb<!-- --> ;olist;96,15;1;Power Bank 10.000mah Inova Carregador Portatil 2usb . Descrição. .Produto 100% ORIGINAL.Produto com GARANTIA.Produto NOVO . . .DESCRIÇÃO:.Power Bank 10000M mAh Inova, carga extra para você, onde quiser. .Tenha sempre com você uma carga extra para seus dispositivos, mantendo-se conectado e sempre em movimento. .Desenvolvido com carregamento rápido, 2 vezes a carga máxima do seu smartphone. .Feito para ser durável e compacto, possui;CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-10-000mah-inova-carregador-portatil-2usb-mp909683298/p
power bank;Carregador Portatil Power Bank Slim Preto 5.000 Mah Pb300<!-- --> ;Gift Criativo;99,90;1;Especificações:¿ Conector Micro USB acoplado com encaixe prático para facilitar o transporte e armazenamento¿ Acompanha adaptador para iPhone 5/6¿ Apenas 7mm de espessura¿ Capacidade: 3000mAh¿ Bateria: polímero¿ Dimensões: 97,2 x 63,9 x 7mm¿ Voltagem de entrada: DC 5V¿ Corrente de entrada: 1A¿ Corrente de saída: DC5V-1A¿ Compatível com smartphones, câmeras, MP players, tablets, Iphone 5/6, Ipad, Ipod, Samsung e games portáteis;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-slim-preto-5-000-mah-pb300-mp22551420/p
power bank;Carregador Portátil Kodak 8000Mah Power Bank Branco<!-- --> ;;;1;Cansado de ter procurar um tomada ou ter que esperar chegar em casa para recarregar seu smartphone ou tablet? O PowerBank 8.000 mah, da Kodak vai resolver os seus problemas. Além do design moderno, o produto se destaca em virtude de seu tamanho compacto, podendo ser carregado no bolso da sua calça ou em um pequeno compartimento da bolsa.  Ele permite que o carregamento de dois aparelhos por vez.;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-kodak-8000mah-power-bank-branco-5200970/p
power bank;Carregador Power Bank Portátil Kaidi 5000 Mah Slim Kd-952<!-- --> ;aleximportsmt;187,02;1;Power Bank Kaidi 5.000 Mah Slim KD-952 Original Preto Com Adaptador Tipo C E IOS O presente produto é uma fonte de alimentação móvel de fio mini-auto-alimentado, e a sua principal utilização é carregar produtos digitais de comunicação móvel, configurado com uma porta de entrada de carregamento fêmea Micro USB para carregar a bateria de lítio recarregável embutida,   O produto possui saída dupla, 1 porta de saída de descarga USB padrão, 1 fio de saída Micro USB;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank-portatil-kaidi-5000-mah-slim-kd-952-mp914343345/p
power bank;Soaraise Solar Charger 25000mah Power Bank Com 4 Painéis Solares À Prova Dágua Pacote De Carregador De Telefone Portátil Com 2 Saídas Usb Para Iphone<!-- --> ;nocnoceua;443,00;1;Soaraise Solar Charger 25000mah Power Bank Com 4 Painéis Solares À Prova D'água Pacote De Carregador De Telefone Portátil Com 2 Saídas Usb Para Iphone, Ipad, Samsung E Camping Ao Ar Livre;CANDIDATO;Carrefour;https://www.carrefour.com.br/soaraise-solar-charger-25000mah-power-bank-com-4-paineis-solares-a-prova-dagua-pacote-de-carregador-mp922857949/p
power bank;Mini Alicate Para Remoção Power Bank<!-- --> ;olist;24,74;1;"Mini Alicate Para Remoção Power Bank 
 1 Unidade Power Link 9v
 
 Mini Alicate Para Remoção Power Missing Link Corrente Bike
 
 Função: Chaves De Corrente De Liberação Rápida Para Correntes 8, 9, 10, 11 E 12 Velocidades
 Cor: Preto
 Material: Aço E Plástico
 Medidas Aproximadas: 9,5 Cm X 3,7 Cm
 Peso: 60g
 
 Pacote Inclui:
 1x Mini Alicate Extrator Power Link.
 
 Obs: Não Acompanha O Power Link E Nem A Corrente.
 
 
o Envio Ocorre De Forma Aleatória Não Podendo Esco";CANDIDATO;Carrefour;https://www.carrefour.com.br/mini-alicate-para-remocao-power-bank-mp932546156/p
power bank;Super Power Bank 25000mah Carregador Portátil Bateria Extra Usb E Usb Type C 2.1a Elg<!-- --> ;;220,00;1;Super Power Bank 25000mah Carregador Portátil Bateria Extra Usb E Usb Type C 2.1a Elg · O Power Bank Pb250max É A Solução Ideal Para Todas As Horas · Sua Bateria De Bateria Portátil De Última Geração Para Carregamento Rápido De Dispositivos Via Porta Usb · Possui Led Indicador Do Nível De Carga E Uso Da Bateria E Duas Saídas Usb De 2.1a E 1a  · Capacidade Da Bateria De 25000mah, Perfeito Para Heav Users E Gamers · Acabamento Sofisticado E Elegante Com Superfíci;CANDIDATO;Carrefour;https://www.carrefour.com.br/super-power-bank-25000mah-carregador-portatil-bateria-extra-usb-e-usb-type-c-21a-elg-mp922565144/p
power bank;Dalv Premium Power Bank Case Para Anker Ravpower32000mah/26800mah/22000mah, Powercore 20100mah/26800 Pd, Aukey Yoobao External Battery Pack Hard Trav<!-- --> ;nocnoceua;196,00;1;Dalv Premium Power Bank Case Para Anker Ravpower32000mah/26800mah/22000mah, Powercore 20100mah/26800 Pd, Aukey Yoobao External Battery Pack Hard Travel Case (cinza);CANDIDATO;Carrefour;https://www.carrefour.com.br/dalv-premium-power-bank-case-para-anker-ravpower32000mah26800mah22000mah-powercore-20100mah26800-pd-mp922792269/p
power bank;18650 Power Bank Case Pd Qi Mobilephone Fast Charge Wireless Charge Caixa De Bateria - Branco<!-- --> ;Nocnoc Ásia;106,00;1;Características: 100% Novo E De Alta Qualidade Utilizando Plástico De Qualidade, Forte E Durável, É Uma Ferramenta Necessária Para Os Bancos De Energia Diy. Pode Instalar 12 Peças 18650 Baterias. Potência Máxima De Saída:5v-3a/9v-2a/12v-1.5a/4.5v-5a/5v-4.5a A Bateria Não Pode Ser Usada Se A Bateria Estiver Danificada. A Resistência Interna Aumentará Depois Que A Bateria For Usada Por Muito Tempo, Se A Resistência Interna For Muito Alta, Afetará O Impulso Normal Da P;CANDIDATO;Carrefour;https://www.carrefour.com.br/18650-power-bank-case-pd-qi-mobilephone-fast-charge-wireless-charge-caixa-de-bateria-branco-mp931641794/p
power bank;Rádio De Emergência Rádio Tempo Solar Crank Am/fm Noaa Rádio Com Lanterna Led Do Power Bank De 1000mah E Carregador De Celular Usb Para Sobrevivência<!-- --> ;nocnoceua;218,00;1;Quando Você Fica Em Casa, Você Pode Se Divertir Ouvindo As Últimas Notícias, Música Do Nosso Rádio, Quando Você For Acampar, Você Pode Tomar Nosso Rádio Como Um Kit De Emergência. Você Pode Aprender Os Últimos Relatórios Meteorológicos, Você Pode Ouvir A Música, Você Pode Usar A Lanterna No Escuro Ou À Noite. Você Pode Carregar Seu Telefone Com O Banco De Energia Contido Dentro Do Rádio. Você Também Pode Tratá-lo Como Um Presente Para Seus Familiares Ou Amigos Ou Co;CANDIDATO;Carrefour;https://www.carrefour.com.br/radio-de-emergencia-radio-tempo-solar-crank-amfm-noaa-radio-com-lanterna-led-do-power-bank-de-1000ma-mp922721481/p
power bank;Solar Charger Solar Power Bank 20000mah Waterproof Portátil Backup Externo Backup Externo Carregador De Bateria De Telefone Celular Ao Ar Livre Com L<!-- --> ;nocnoceua;264,00;1;Especificação : Energia Solar: 1.5w Número Do Modelo: Tx-01 Capacidade: 20000mah Tamanho: 138 X 78,9 X 21 Mm / 5,47 X 3,11 X 0,83inch Tipo De Bateria: Carregador Solar De Polímero De Lítio: Max.47 5.5v = 260mah Peso: 250g / 0,55 Ib Entrada: Micro Usb 5v/1a Saída:5v/2.1a (quando Carregar Um Dispositivo, Saída Máxima 2.1a), Dc 5v/1a (quando Carregar Dois Dispositivos Ao Mesmo Tempo, Cada Saída 1a) Pacote Incluído: 1 X 20000mah Carregador Solar (com Bússola) 1 X Cabo M;CANDIDATO;Carrefour;https://www.carrefour.com.br/solar-charger-solar-power-bank-20000mah-waterproof-portatil-backup-externo-backup-externo-carregador-mp922858464/p
power bank;Carregador Portátil Power Bank Recarregável Para Celular Telefone Móvel 10000mAh com Lanterna<!-- --> ;thataesportes;67,90;1;Carregador Portátil Power Bank Recarregável Para Celular Telefone Móvel 10000mAh com Lanterna O carregador portátil é hoje um importante acessório para as horas difíceis quando a carga do seu smartphone acaba. Carregue celulares, smartphones, câmeras e outros aparelhos que carreguem a bateria conectado via cabo USB. Com a Pineng 10.000 mAh possui autonomia de 3 a 5 cargas completas em seu celular. Acompanhe a carga disponível através do visor digital.Esse model;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-recarregavel-para-celular-telefone-movel-10000mah-com-lanterna-mp909166528/p
power bank;Power Bank 10000 Mah Kaidi Kd-956 - Branco Com Amarelo<!-- --> ;;134,55;1;Power Bank 10000 Mah Kaidi Kd-956 O Power Bank Kaidi Kd-956 É Uma Fonte De Alimentação portátil De Fio Mini, Autoalimentado, compatível Para Carregamento De Aparelhos Celulares E Tablets Que Possuam A Conectividade Micro-usb, Type-c Ou Lightning (iphone E Ipad). Além Disso, Possibilita Efetuar A Recarga De até Três Aparelhos Ao Mesmo Tempo.   - Banco De Potência De Alta Intensidade - Equipado Com Fio De polímero De Lítio - Acompanha Adaptado;CANDIDATO;Carrefour;https://www.carrefour.com.br/powerbank10000mahkaidikd956brancocomamarelo-mp923050351/p
power bank;Carregador Portátil Luxtude 5000mah Para Iphone, Bateria Externa Certificada Ultra Slim Mfi Apple Construído Em Cabo Lightning, Power Bank De Carrega<!-- --> ;;332,00;1;Carregador Portátil Luxtude 5000mah Para Iphone, Bateria Externa Certificada Ultra Slim Mfi Apple Construído Em Cabo Lightning, Power Bank De Carregamento Rápido Para Iphone 12/11 Pro/x/xr/xs Max/8/7/6s/6 Plus/6.;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregadorportatilluxtude5000mahparaiphonebateriaexternacertificadaultraslimmfiappleconstruidoemcabo-mp922801803/p
power bank;Carregador Power BANK 10000 MAH Concept Multilaser CB143<!-- --> ;;189,72;1;Power Bank 10000MAH, carga extra para você, onde quiser. Tenha sempre com você uma carga extra para seus dispositivos, mantendo-se conectado e sempre em movimento. Desenvolvido com carregamento rápido, 2 vezes a carga máxima do seu smartphone. Feito para ser durável e compacto, possui acabamento resistente e cabe no seu bolso, devido a sua tecnologia de polímero, te proporcionando garantia de leveza e segurança._x005F_x005F_x005F_x005F_x005F_x005F_x005F_x000D_._x005;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank-10000-mah-concept-multilaser-cb143-mp909020170/p
power bank;Carregador Portátil 26800mah, Kuulaa Power Bank Bateria Portátil De Ultra-alta Capacidade, Bateria Externa Dual-input E Carregador De Bateria De Celu<!-- --> ;;284,00;1;Carregador Portátil 26800mah, Kuulaa Power Bank Bateria Portátil De Ultra-alta Capacidade, Bateria Externa Dual-input E Carregador De Bateria De Celular De Saída Dupla Para Iphone Samsung &, Etc;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregadorportatil26800mahkuulaapowerbankbateriaportatildeultraaltacapacidadebateriaexternadualinput-mp922718823/p
power bank;Carregador Portátil Power Bank 10.000mah Bateria Externa Usb<!-- --> ;olist;55,88;1;"Carregador Portátil Power Bank 10.000mah Bateria Externa Usb
 Carregador Portátil Para Celular 
 
carregamento Ultra-rápido
carrega Até 02 Aparelhos Ao Mesmo Tempo
acabamento E Design Importados
produto Pequeno E Fácil De Carregar E Guardar
acompanha Um Cabo Usb
 
 
modelo: Power Bank Slim Pn- 951
 
- Agite Para Começar A Carregar,
 - Duas Saídas Usb,
 - Indicador De Nível De Carga Em Leds,
 - Usa Bateria De Polímero De Lítio Para Torna-lo Mais Fino E De Alta Perfor";CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-10000mah-bateria-externa-usb-mp924163450/p
power bank;Carregador Power Bank Tekone A80<!-- --> ;;119,03;1;"Carregador Power Bank Tekone A80 

 Construído Em Tensão De Chip De Importação, Você Pode Identificar Automaticamente Telefones Celulares, Psp Tablets Pc E Outros Produtos Digitais De Carregamento. Placa Eletrônica De Precisão, Com Função De Sobrecarga, Anti Descarga, Anti Vazamento, Anti Curto Circuito E Alta Temperatura. Núcleo Elétrico De Alta Qualidade E Alta Capacidade, Carga Durável E Rápida, Sem Efeito De Memória, O Número De Ciclos Pode Atingir Até 1000 Veze";CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank-tekone-a80-mp925422921/p
power bank;Fone De Ouvido Bbg Tune 1002tws Mg-s23 Função Power Bank<!-- --> ;Olist;124,10;1;"Fone De Ouvido Bbg Tune 1002tws Mg-s23 Função Power Bank 
 O Acessório Conta Com Microfone Interno Acoplado, Permitindo Atender Chamadas Telefônicas. Aperte O Play Para Curtir O Som E Dançar Confortavelmente.você Nunca Mais Vai Se Preocupar Com Os Fios, Com O Sistema Bluetooth 5.0 Você Pode Conectar A Qualquer Aparelho Que Possua Bluetooth E Ouvir Suas Musicas, Seus Podcast Até 10 Metros De Distancia Do Aparelho Conectado
 Com Qualidade De Som Idêntica Ao Mais Famos";CANDIDATO;Carrefour;https://www.carrefour.com.br/fone-de-ouvido-bbg-tune-1002tws-mgs23-funcao-power-bank-mp931895937/p
power bank;Power Bank 10.000 Mah Indução 15w De Potencia - Branco (carregamento Rapido 2x1)<!-- --> ;;369,00;1;Power Bank 10.000 Mah Indução 15w De Potencia - Branco (carregamento Rapido 2x1)com Padrão Qi (“energia Em Movimento” Em Chinês), Permite Que O Power Bank Carregue Por Indução Os Smartphones Que Possuem Essa Funcionalidade No Mercado Como Os Iphones A Partir Do Iphone 8 E Dos Galaxy S, Desde O Modelo S8.capacidade De 10.000 Mah Gerando Até 3 Cargas Completas Em Um Smartphone Com Uma Bateria De 2.000 Mah.duas Portas Usb-a Com Quick Charge (até 18w) Para Carregamento;CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-10000-mah-inducao-15w-de-potencia-branco-carregamento-rapido-2x1-mp923445201/p
power bank;Xiaomi 10000mah Mi Power Bank Ultra Compact, Banco De Energia Portátil Com Carregamento Rápido Usb-c Bidiretivo, Carregador Rápido Pd Fast Delivery D<!-- --> ;Nocnoc EUA;359,00;1;Xiaomi 10000mah Mi Power Bank Ultra Compact, Banco De Energia Portátil Com Carregamento Rápido Usb-c Bidiretivo, Carregador Rápido Pd Fast Delivery De 22,5w Para Iphone, Samsung, Dispositivos Android E Outros Produtos;CANDIDATO;Carrefour;https://www.carrefour.com.br/xiaomi-10000mah-mi-power-bank-ultra-compact-banco-de-energia-portatil-com-carregamento-rapido-usbc-b-mp922900575/p
power bank;"Power Bank Carregador Portátil Por Indução H&amp;#39;maston 10000mah<!-- --> ";Olist;238,05;1;"Power Bank Carregador Portátil Por Indução H'maston 10000mah Design Moderno 

 Power Bank Hmaston 10000mah Lançamento Com Carregamento Por Indução. 
a Pineng Pn-886. Permite Carregar Dispositivos Com Entrada Micro Usb (v8), Type C (tipo C) E Lightinig
 - Uma Saída Usb E Dois Cabos Integrados (tipo - C, Lightining E Micro Usb).
 - Carregue 3 Dispositivos Ao Mesmo Tempo. 
- Compatível Para Qualquer Telefone, Tablet E Dispositivos De Carregamento Usb. 
- Led's Indicado";CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-carregador-portatil-por-inducao-h39maston-10000mah-mp924138850/p
power bank;Kit 15 Power Bank Inova 10000mah Pow-1068<!-- --> ;olist;771,02;1;"15 Power Bank Inova 10000mah Pow-1068

cor: Branco E Preto 
power Bank Digital Inova
até 3 Cargas Completas.
  
cores: Branco E Preto 
 
especificações:
digital: 25,50,75,100
modelo: Pow-1067
capacidade: 10000mah
 
itens Inclusos
1 Bateria Portátil
1 Mini Cabo Usb";CANDIDATO;Carrefour;https://www.carrefour.com.br/kit-15-power-bank-inova-10000mah-pow1068-mp924237391/p
power bank;Agenda Executiva Luxo Com Carregador Power Bank Azul<!-- --> ;TOQUE FINAL;147,00;1;A Agenda é um pequeno caderno onde podemos anotar todos os compromissos e outras anotações importantes para o nosso dia a dia. É uma ferramenta pessoal, e vem com um acessório muito importante que é o Power Bank, que pode dar mais alguns minutos de bateria para seu celular. Com um acabamento em couro sintético e com fechamento com imã. Descrição do Produto: Agenda Caderno Fichário com divisória Argola  Porta cartões Fechamento com Imã Carregador Power Bank com;CANDIDATO;Carrefour;https://www.carrefour.com.br/agenda-executiva-luxo-com-carregador-power-bank-azul-mp19067015/p
power bank;;##FALHOU##;;1;;CANDIDATO;Carrefour;https://www.carrefour.com.br/caregador-power-bank-portatil-kaidi-5000-mah%C2%A0-mp911867318/p
power bank;Carregador Externo Portátil Power Bank PN-952 5000 mAh Branco<!-- --> ;Thata Esportes;59,90;1;Carregador Externo Portátil Power Bank PN-952 5000 mAh Branco;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-externo-portatil-power-bank-pn-952-5000-mah-branco-mp18542573/p
